date,day_week,close,open,high,low,adj_close,var_day,volume
1981-10-05,1,119.51,0.0,121.54,118.61,119.51,0.13,51290000
1981-10-06,2,119.39,0.0,121.39,118.08,119.39,-0.1,45460000
1981-10-07,3,121.31,0.0,121.87,119.09,121.31,1.58,50030000
1981-10-08,4,122.31,0.0,123.08,120.23,122.31,0.82,47090000
1981-10-09,5,121.45,0.0,123.28,120.63,121.45,-0.71,50060000
1981-10-12,1,121.21,0.0,122.37,120.17,121.21,-0.2,30030000
1981-10-13,2,120.78,0.0,122.37,119.96,120.78,-0.36,43360000
1981-10-14,3,118.8,0.0,120.97,118.38,118.8,-1.67,40260000
1981-10-15,4,119.71,0.0,120.58,118.01,119.71,0.76,42830000
1981-10-16,5,119.19,0.0,120.46,118.38,119.19,-0.44,37800000
1981-10-19,1,118.98,0.0,119.85,117.58,118.98,-0.18,41590000
1981-10-20,2,120.28,0.0,121.29,118.78,120.28,1.08,51530000
1981-10-21,3,120.1,0.0,121.94,119.35,120.1,-0.15,48490000
1981-10-22,4,119.64,0.0,120.78,118.48,119.64,-0.38,40630000
1981-10-23,5,118.6,0.0,119.92,117.78,118.6,-0.88,41990000
1981-10-26,1,118.16,0.0,119.0,116.81,118.16,-0.37,38210000
1981-10-27,2,119.29,0.0,120.43,117.8,119.29,0.95,53030000
1981-10-28,3,119.45,0.0,120.96,118.39,119.45,0.13,48100000
1981-10-29,4,119.06,0.0,120.37,118.14,119.06,-0.33,40070000
1981-10-30,5,121.89,0.0,122.53,118.43,121.89,2.32,59570000
1981-11-02,1,124.2,0.0,125.14,122.35,124.2,1.86,65100000
1981-11-03,2,124.8,0.0,125.52,123.14,124.8,0.48,54620000
1981-11-04,3,124.74,0.0,126.0,123.64,124.74,-0.05,53450000
1981-11-05,4,123.54,0.0,125.8,122.98,123.54,-0.97,50860000
1981-11-06,5,122.67,0.0,124.03,121.85,122.67,-0.71,43270000
1981-11-09,1,123.29,0.0,124.13,121.59,123.29,0.5,48310000
1981-11-10,2,122.7,0.0,124.69,122.01,122.7,-0.48,53940000
1981-11-11,3,122.92,0.0,123.82,121.51,122.92,0.18,41920000
1981-11-12,4,123.19,0.0,124.71,122.19,123.19,0.22,55720000
1981-11-13,5,121.67,0.0,123.61,121.06,121.67,-1.25,45550000
1981-11-16,1,120.24,0.0,121.64,119.13,120.24,-1.19,43740000
1981-11-17,2,121.15,0.0,121.78,119.5,121.15,0.75,43190000
1981-11-18,3,120.26,0.0,121.66,119.61,120.26,-0.74,49980000
1981-11-19,4,120.71,0.0,121.67,119.42,120.71,0.37,48890000
1981-11-20,5,121.71,0.0,122.59,120.13,121.71,0.82,52010000
1981-11-23,1,121.6,0.0,123.09,120.76,121.6,-0.09,45250000
1981-11-24,2,123.51,0.0,124.04,121.22,123.51,1.55,53200000
1981-11-25,3,124.05,0.0,125.29,123.07,124.05,0.44,58570000
1981-11-27,5,125.09,0.0,125.71,123.63,125.09,0.83,32770000
1981-11-30,1,126.35,0.0,126.97,124.18,126.35,1.0,47580000
1981-12-01,2,126.1,0.0,127.3,124.84,126.1,-0.2,53980000
1981-12-02,3,124.69,0.0,126.45,124.18,124.69,-1.13,44510000
1981-12-03,4,125.12,0.0,125.84,123.63,125.12,0.34,43770000
1981-12-04,5,126.26,0.0,127.32,125.12,126.26,0.9,55040000
1981-12-07,1,125.19,0.0,126.91,124.67,125.19,-0.85,45720000
1981-12-08,2,124.82,0.0,125.75,123.52,124.82,-0.3,45140000
1981-12-09,3,125.48,0.0,126.08,124.09,125.48,0.53,44810000
1981-12-10,4,125.71,0.0,126.54,124.6,125.71,0.18,47020000
1981-12-11,5,124.93,0.0,126.26,124.32,124.93,-0.62,45850000
1981-12-14,1,122.78,0.0,124.37,122.17,122.78,-1.75,44740000
1981-12-15,2,122.99,0.0,123.78,121.83,122.99,0.17,44130000
1981-12-16,3,122.42,0.0,123.66,121.73,122.42,-0.47,42770000
1981-12-17,4,123.12,0.0,123.79,121.82,123.12,0.57,47230000
1981-12-18,5,124.0,0.0,124.87,122.56,124.0,0.71,50940000
1981-12-21,1,123.34,0.0,124.71,122.67,123.34,-0.54,41290000
1981-12-22,2,122.88,0.0,124.17,122.19,122.88,-0.37,48320000
1981-12-23,3,122.31,0.0,123.59,121.58,122.31,-0.47,42910000
1981-12-24,4,122.54,0.0,123.06,121.57,122.54,0.19,23940000
1981-12-28,1,122.27,0.0,123.36,121.73,122.27,-0.22,28320000
1981-12-29,2,121.67,0.0,122.9,121.12,121.67,-0.49,35300000
1981-12-30,3,122.3,0.0,123.11,121.04,122.3,0.52,42960000
1981-12-31,4,122.55,0.0,123.42,121.57,122.55,0.2,40780000
1982-01-04,1,122.74,0.0,123.72,121.48,122.74,0.15,36760000
1982-01-05,2,120.05,0.0,122.61,119.57,120.05,-2.24,47510000
1982-01-06,3,119.18,0.0,120.45,117.99,119.18,-0.73,51510000
1982-01-07,4,118.93,0.0,119.88,117.7,118.93,-0.21,43410000
1982-01-08,5,119.55,0.0,120.59,118.55,119.55,0.52,42050000
1982-01-11,1,116.78,0.0,120.34,116.47,116.78,-2.37,51900000
1982-01-12,2,116.3,0.0,117.49,115.18,116.3,-0.41,49800000
1982-01-13,3,114.88,0.0,117.46,114.24,114.88,-1.24,49130000
1982-01-14,4,115.54,0.0,116.3,114.07,115.54,0.57,42940000
1982-01-15,5,116.33,0.0,117.14,115.1,116.33,0.68,43310000
1982-01-18,1,117.22,0.0,117.69,114.85,117.22,0.76,44920000
1982-01-19,2,115.97,0.0,118.15,115.52,115.97,-1.08,45070000
1982-01-20,3,115.27,0.0,116.64,114.29,115.27,-0.61,48860000
1982-01-21,4,115.75,0.0,116.92,114.6,115.75,0.41,48610000
1982-01-22,5,115.38,0.0,116.53,114.58,115.38,-0.32,44370000
1982-01-25,1,115.41,0.0,115.93,113.63,115.41,0.03,43170000
1982-01-26,2,115.19,0.0,116.6,114.49,115.19,-0.19,44870000
1982-01-27,3,115.74,0.0,116.6,114.38,115.74,0.48,50060000
1982-01-28,4,118.92,0.0,119.35,116.1,118.92,2.67,66690000
1982-01-29,5,120.4,0.0,121.38,118.64,120.4,1.23,73400000
1982-02-01,1,117.78,0.0,119.81,117.14,117.78,-2.22,47720000
1982-02-02,2,118.01,0.0,119.15,116.91,118.01,0.19,45020000
1982-02-03,3,116.48,0.0,118.67,116.04,116.48,-1.31,49560000
1982-02-04,4,116.42,0.0,117.49,114.88,116.42,-0.05,53300000
1982-02-05,5,117.26,0.0,118.26,115.74,117.26,0.72,53350000
1982-02-08,1,114.63,0.0,117.04,114.2,114.63,-2.29,48500000
1982-02-09,2,113.68,0.0,115.15,112.82,113.68,-0.84,54420000
1982-02-10,3,114.66,0.0,115.62,113.45,114.66,0.85,46620000
1982-02-11,4,114.43,0.0,115.59,113.41,114.43,-0.2,46730000
1982-02-12,5,114.38,0.0,115.39,113.7,114.38,-0.04,37070000
1982-02-16,2,114.06,0.0,114.63,112.06,114.06,-0.28,48880000
1982-02-17,3,113.69,0.0,115.09,112.97,113.69,-0.33,47660000
1982-02-18,4,113.82,0.0,115.04,112.97,113.82,0.11,60810000
1982-02-19,5,113.22,0.0,114.58,112.33,113.22,-0.53,51340000
1982-02-22,1,111.59,0.0,114.9,111.2,111.59,-1.46,58310000
1982-02-23,2,111.51,0.0,112.46,110.03,111.51,-0.07,60100000
1982-02-24,3,113.47,0.0,113.88,110.71,113.47,1.73,64800000
1982-02-25,4,113.21,0.0,114.86,112.44,113.21,-0.23,54160000
1982-02-26,5,113.11,0.0,114.01,112.04,113.11,-0.09,43840000
1982-03-01,1,113.31,0.0,114.32,111.86,113.31,0.18,53010000
1982-03-02,2,112.68,0.0,114.8,112.03,112.68,-0.56,63800000
1982-03-03,3,110.92,0.0,112.51,109.98,110.92,-1.59,70230000
1982-03-04,4,109.88,0.0,111.78,108.77,109.88,-0.95,74340000
1982-03-05,5,109.34,0.0,110.9,108.31,109.34,-0.49,67440000
1982-03-08,1,107.34,0.0,111.06,107.03,107.34,-1.86,67330000
1982-03-09,2,108.83,0.0,109.88,106.17,108.83,1.37,76060000
1982-03-10,3,109.41,0.0,110.98,108.09,109.41,0.53,59440000
1982-03-11,4,109.36,0.0,110.87,108.38,109.36,-0.05,52960000
1982-03-12,5,108.61,0.0,109.72,104.46,108.61,-0.69,49600000
1982-03-15,1,109.45,0.0,109.99,107.47,109.45,0.77,43370000
1982-03-16,2,109.28,0.0,110.92,108.57,109.28,-0.16,48900000
1982-03-17,3,109.08,0.0,110.1,108.11,109.08,-0.18,48900000
1982-03-18,4,110.3,0.0,111.02,108.85,110.3,1.11,54270000
1982-03-19,5,110.61,0.0,111.59,109.64,110.61,0.28,46250000
1982-03-22,1,112.77,0.0,113.35,110.71,112.77,1.92,57610000
1982-03-23,2,113.55,0.0,114.51,112.29,113.55,0.69,67130000
1982-03-24,3,112.97,0.0,114.31,112.23,112.97,-0.51,49380000
1982-03-25,4,113.21,0.0,114.26,112.02,113.21,0.21,51970000
1982-03-26,5,111.94,0.0,113.43,111.26,111.94,-1.13,42400000
1982-03-29,1,112.3,0.0,112.82,110.9,112.3,0.32,37100000
1982-03-30,2,112.27,0.0,113.09,111.3,112.27,-0.03,43900000
1982-03-31,3,111.96,0.0,113.17,111.32,111.96,-0.28,43300000
1982-04-01,4,113.79,0.0,114.22,111.48,113.79,1.61,57100000
1982-04-02,5,115.12,0.0,115.79,113.65,115.12,1.16,59800000
1982-04-05,1,114.73,0.0,115.9,113.94,114.73,-0.34,46900000
1982-04-06,2,115.36,0.0,115.92,113.7,115.36,0.55,43200000
1982-04-07,3,115.46,0.0,116.45,114.58,115.46,0.09,53130000
1982-04-08,4,116.22,0.0,116.94,114.94,116.22,0.65,60190000
1982-04-12,1,116.0,0.0,117.02,115.16,116.0,-0.19,46520000
1982-04-13,2,115.99,0.0,117.12,115.16,115.99,-0.01,48660000
1982-04-14,3,115.83,0.0,116.69,114.8,115.83,-0.14,45150000
1982-04-15,4,116.35,0.0,116.86,115.02,116.35,0.45,45700000
1982-04-16,5,116.81,0.0,117.7,115.68,116.81,0.39,55890000
1982-04-19,1,116.7,0.0,118.16,115.83,116.7,-0.09,58470000
1982-04-20,2,115.44,115.8,117.14,114.83,115.44,-1.09,54610000
1982-04-21,3,115.72,115.48,115.87,115.3,115.72,0.24,57820000
1982-04-22,4,117.19,115.72,117.25,115.72,117.19,1.25,64470000
1982-04-23,5,118.64,118.02,118.64,117.19,118.64,1.22,71840000
1982-04-26,1,119.26,118.94,119.33,118.25,119.26,0.52,60500000
1982-04-27,2,118.0,119.07,119.26,117.73,118.0,-1.07,56480000
1982-04-28,3,117.26,117.83,118.05,116.94,117.26,-0.63,50530000
1982-04-29,4,116.14,116.4,117.24,116.11,116.14,-0.96,51330000
1982-04-30,5,116.44,116.21,116.78,116.07,116.44,0.26,48200000
1982-05-03,1,116.82,115.96,116.82,115.91,116.82,0.33,46490000
1982-05-04,2,117.46,117.41,117.64,116.85,117.46,0.54,58720000
1982-05-05,3,117.67,117.85,118.05,117.31,117.67,0.18,58860000
1982-05-06,4,118.68,118.82,118.83,117.68,118.68,0.85,67540000
1982-05-07,5,119.47,119.08,119.89,118.71,119.47,0.66,67130000
1982-05-10,1,118.38,119.08,119.49,118.37,118.38,-0.92,46300000
1982-05-11,2,119.42,118.54,119.59,118.32,119.42,0.87,54680000
1982-05-12,3,119.17,119.89,119.92,118.76,119.17,-0.21,59210000
1982-05-13,4,118.22,119.08,119.2,118.13,118.22,-0.8,58230000
1982-05-14,5,118.01,118.2,118.4,118.01,118.01,-0.18,49900000
1982-05-17,1,116.71,117.62,118.02,116.66,116.71,-1.11,45600000
1982-05-18,2,115.84,116.35,116.7,115.71,115.84,-0.75,48970000
1982-05-19,3,114.89,115.61,115.96,114.82,114.89,-0.83,48840000
1982-05-20,4,114.59,114.85,115.07,114.37,114.59,-0.26,48330000
1982-05-21,5,114.89,115.03,115.13,114.6,114.89,0.26,45260000
1982-05-24,1,114.79,114.46,114.86,114.24,114.79,-0.09,38510000
1982-05-25,2,114.4,115.5,115.51,114.4,114.4,-0.34,44010000
1982-05-26,3,113.11,113.68,114.4,112.88,113.11,-1.14,51250000
1982-05-27,4,112.66,113.11,113.12,112.58,112.66,-0.4,44730000
1982-05-28,5,111.88,112.79,112.8,111.66,111.88,-0.7,43900000
1982-06-01,2,111.68,111.97,112.07,111.66,111.68,-0.18,41650000
1982-06-02,3,112.04,111.74,112.19,111.55,112.04,0.32,49220000
1982-06-03,4,111.86,112.04,112.48,111.45,111.86,-0.16,48450000
1982-06-04,5,110.09,111.66,111.85,110.02,110.09,-1.61,44110000
1982-06-07,1,110.12,109.59,110.59,109.42,110.12,0.03,44630000
1982-06-08,2,109.63,110.33,110.33,109.6,109.63,-0.45,46820000
1982-06-09,3,108.99,109.46,109.63,108.53,108.99,-0.59,55770000
1982-06-10,4,109.61,109.35,109.7,108.96,109.61,0.57,50950000
1982-06-11,5,111.24,111.11,111.48,109.65,111.24,1.47,68610000
1982-06-14,1,109.96,110.5,111.22,109.9,109.96,-1.16,40100000
1982-06-15,2,109.69,109.63,109.96,108.98,109.69,-0.25,44970000
1982-06-16,3,108.87,110.1,110.13,108.82,108.87,-0.75,56280000
1982-06-17,4,107.6,108.01,108.85,107.48,107.6,-1.18,49230000
1982-06-18,5,107.28,107.6,107.6,107.07,107.28,-0.3,53800000
1982-06-21,1,107.2,107.28,107.88,107.01,107.2,-0.07,50370000
1982-06-22,2,108.3,107.25,108.3,107.17,108.3,1.02,55290000
1982-06-23,3,110.14,108.59,110.14,108.09,110.14,1.67,62710000
1982-06-24,4,109.83,110.25,110.92,109.79,109.83,-0.28,55860000
1982-06-25,5,109.14,109.56,109.83,109.09,109.14,-0.63,38740000
1982-06-28,1,110.26,109.3,110.45,109.17,110.26,1.02,40700000
1982-06-29,2,110.21,110.26,110.57,109.68,110.21,-0.05,46990000
1982-06-30,3,109.61,110.95,111.0,109.5,109.61,-0.55,65280000
1982-07-01,4,108.71,109.52,109.63,108.62,108.71,-0.83,47900000
1982-07-02,5,107.65,108.1,108.71,107.6,107.65,-0.98,43760000
1982-07-06,2,107.29,107.27,107.67,106.74,107.29,-0.34,44350000
1982-07-07,3,107.22,107.08,107.61,106.99,107.22,-0.07,46920000
1982-07-08,4,107.53,106.85,107.53,105.57,107.53,0.29,63270000
1982-07-09,5,108.83,108.23,108.97,107.56,108.83,1.19,65870000
1982-07-12,1,109.57,109.48,109.62,108.89,109.57,0.68,74690000
1982-07-13,2,109.45,109.19,110.07,109.19,109.45,-0.11,66170000
1982-07-14,3,110.44,109.68,110.44,109.08,110.44,0.9,58160000
1982-07-15,4,110.47,110.83,110.95,110.27,110.47,0.03,61090000
1982-07-16,5,111.07,110.16,111.48,110.16,111.07,0.54,58740000
1982-07-19,1,110.73,111.75,111.78,110.66,110.73,-0.31,53030000
1982-07-20,2,111.54,111.11,111.56,110.35,111.54,0.73,61060000
1982-07-21,3,111.42,112.15,112.39,111.38,111.42,-0.11,66770000
1982-07-22,4,111.48,110.95,112.02,110.94,111.48,0.05,53870000
1982-07-23,5,111.17,111.46,111.58,111.05,111.17,-0.28,47280000
1982-07-26,1,110.36,110.66,111.16,110.29,110.36,-0.73,37740000
1982-07-27,2,109.43,110.26,110.35,109.36,109.43,-0.85,45740000
1982-07-28,3,107.74,109.42,109.42,107.53,107.74,-1.57,53830000
1982-07-29,4,107.72,107.42,107.92,106.62,107.72,-0.02,55680000
1982-07-30,5,107.09,107.35,107.95,107.01,107.09,-0.59,39270000
1982-08-02,1,108.98,107.71,109.09,107.11,108.98,1.73,53460000
1982-08-03,2,107.83,108.98,109.43,107.81,107.83,-1.07,60480000
1982-08-04,3,106.14,107.83,107.83,106.11,106.14,-1.59,53440000
1982-08-05,4,105.16,106.1,106.1,104.76,105.16,-0.93,54700000
1982-08-06,5,103.71,105.16,105.16,103.67,103.71,-1.4,48660000
1982-08-09,1,103.08,103.69,103.69,102.2,103.08,-0.61,54560000
1982-08-10,2,102.84,103.11,103.84,102.82,102.84,-0.23,52680000
1982-08-11,3,102.6,102.83,103.01,102.48,102.6,-0.23,49040000
1982-08-12,4,102.42,102.6,103.22,102.39,102.42,-0.18,50080000
1982-08-13,5,103.85,102.42,103.85,102.4,103.85,1.38,44720000
1982-08-16,1,104.09,103.86,105.52,103.86,104.09,0.23,55420000
1982-08-17,2,109.04,105.4,109.04,104.09,109.04,4.54,92860000
1982-08-18,3,108.54,109.04,111.58,108.46,108.54,-0.46,132690000
1982-08-19,4,109.16,108.53,109.86,108.34,109.16,0.57,78270000
1982-08-20,5,113.02,109.19,113.02,109.19,113.02,3.42,95890000
1982-08-23,1,116.11,113.02,116.11,112.65,116.11,2.66,110310000
1982-08-24,2,115.35,116.11,116.39,115.08,115.35,-0.66,121650000
1982-08-25,3,117.58,115.35,118.12,115.11,117.58,1.9,106200000
1982-08-26,4,118.55,117.57,120.26,117.57,118.55,0.82,137330000
1982-08-27,5,117.11,117.38,118.56,116.63,117.11,-1.23,74410000
1982-08-30,1,117.66,117.05,117.66,115.79,117.66,0.47,59560000
1982-08-31,2,119.51,117.65,119.6,117.65,119.51,1.55,86360000
1982-09-01,3,118.25,119.52,120.05,117.98,118.25,-1.07,82830000
1982-09-02,4,120.29,118.24,120.32,117.84,120.29,1.7,74740000
1982-09-03,5,122.68,120.31,123.64,120.31,122.68,1.95,130910000
1982-09-07,2,121.37,122.68,122.68,121.19,121.37,-1.08,68960000
1982-09-08,3,122.2,121.33,123.11,121.19,122.2,0.68,77960000
1982-09-09,4,121.97,122.19,123.22,121.9,121.97,-0.19,73090000
1982-09-10,5,120.97,121.97,121.98,120.27,120.97,-0.83,71080000
1982-09-13,1,122.24,120.94,122.24,120.25,122.24,1.04,59520000
1982-09-14,2,123.1,122.27,123.69,122.27,123.1,0.7,83070000
1982-09-15,3,124.29,123.09,124.81,122.72,124.29,0.96,69680000
1982-09-16,4,123.77,124.28,124.88,123.65,123.77,-0.42,78900000
1982-09-17,5,122.55,123.76,123.76,122.34,122.55,-1.0,63950000
1982-09-20,1,122.51,122.54,122.54,121.48,122.51,-0.03,58520000
1982-09-21,2,124.88,122.51,124.91,122.51,124.88,1.9,82920000
1982-09-22,3,123.99,124.9,126.43,123.99,123.99,-0.72,113150000
1982-09-23,4,123.81,123.99,124.19,122.96,123.81,-0.15,68260000
1982-09-24,5,123.32,123.79,123.8,123.11,123.32,-0.4,54600000
1982-09-27,1,123.62,123.32,123.62,122.75,123.62,0.24,44840000
1982-09-28,2,123.24,123.62,124.16,123.21,123.24,-0.31,65900000
1982-09-29,3,121.63,123.24,123.24,121.28,121.63,-1.32,62550000
1982-09-30,4,120.42,121.62,121.62,120.14,120.42,-1.0,62610000
1982-10-01,5,121.97,120.4,121.97,120.15,121.97,1.27,65000000
1982-10-04,1,121.51,121.97,121.97,120.56,121.51,-0.38,55650000
1982-10-05,2,121.98,121.6,122.73,121.6,121.98,0.39,69770000
1982-10-06,3,125.97,122.0,125.97,122.0,125.97,3.17,93570000
1982-10-07,4,128.8,125.99,128.96,125.99,128.8,2.2,147070000
1982-10-08,5,131.05,128.79,131.11,128.79,131.05,1.72,122250000
1982-10-11,1,134.47,131.06,135.53,131.06,134.47,2.54,138530000
1982-10-12,2,134.44,134.48,135.85,133.59,134.44,-0.02,126310000
1982-10-13,3,136.71,134.42,137.97,134.14,136.71,1.66,139800000
1982-10-14,4,134.57,136.71,136.89,134.55,134.57,-1.59,107530000
1982-10-15,5,133.57,134.55,134.61,133.28,133.57,-0.75,80290000
1982-10-18,1,136.73,133.59,136.73,133.59,136.73,2.31,83790000
1982-10-19,2,136.58,136.73,137.96,135.72,136.58,-0.11,100850000
1982-10-20,3,139.23,136.58,139.23,136.37,139.23,1.9,98680000
1982-10-21,4,139.06,139.23,140.27,137.63,139.06,-0.12,122460000
1982-10-22,5,138.83,139.06,140.4,138.75,138.83,-0.17,101120000
1982-10-25,1,133.32,138.81,138.81,133.32,133.32,-4.13,83720000
1982-10-26,2,134.48,133.29,134.48,131.5,134.48,0.86,102080000
1982-10-27,3,135.29,134.48,135.92,134.48,135.29,0.6,81670000
1982-10-28,4,133.59,135.28,135.42,133.59,133.59,-1.27,73590000
1982-10-29,5,133.72,133.54,134.02,132.64,133.72,0.1,74830000
1982-11-01,1,135.47,133.72,136.03,133.22,135.47,1.29,73530000
1982-11-02,2,137.49,135.48,138.51,135.48,137.49,1.47,104770000
1982-11-03,3,142.87,137.53,142.88,137.53,142.87,3.77,137010000
1982-11-04,4,141.85,142.85,143.99,141.65,141.85,-0.72,149350000
1982-11-05,5,142.16,141.85,142.43,141.32,142.16,0.22,96550000
1982-11-08,1,140.44,142.12,142.12,139.98,140.44,-1.22,75240000
1982-11-09,2,143.02,140.48,143.16,140.46,143.02,1.8,111220000
1982-11-10,3,141.16,143.04,144.36,140.8,141.16,-1.32,113240000
1982-11-11,4,141.75,141.15,141.75,139.88,141.75,0.42,78410000
1982-11-12,5,139.53,141.75,141.85,139.53,139.53,-1.59,95080000
1982-11-15,1,137.03,139.54,139.54,137.0,137.03,-1.82,78900000
1982-11-16,2,135.42,136.97,136.97,134.05,135.42,-1.19,102910000
1982-11-17,3,137.93,135.47,137.93,135.47,137.93,1.82,84440000
1982-11-18,4,138.34,137.93,138.78,137.47,138.34,0.3,77620000
1982-11-19,5,137.02,138.35,138.93,137.0,137.02,-0.96,70310000
1982-11-22,1,134.22,137.03,137.1,134.21,134.22,-2.09,74960000
1982-11-23,2,132.93,134.21,134.28,132.89,132.93,-0.97,72920000
1982-11-24,3,133.88,132.92,133.88,132.92,133.88,0.71,67220000
1982-11-26,5,134.88,133.89,134.88,133.89,134.88,0.74,38810000
1982-11-29,1,134.2,134.89,135.29,133.69,134.2,-0.51,61080000
1982-11-30,2,138.53,134.2,138.53,134.19,138.53,3.13,93470000
1982-12-01,3,138.72,138.56,140.37,138.35,138.72,0.14,107850000
1982-12-02,4,138.82,138.72,139.63,138.66,138.82,0.07,77600000
1982-12-03,5,138.69,138.87,139.59,138.59,138.69,-0.09,71540000
1982-12-06,1,141.77,138.7,141.77,138.01,141.77,2.17,83880000
1982-12-07,2,142.72,141.79,143.68,141.79,142.72,0.67,111620000
1982-12-08,3,141.82,142.71,143.58,141.82,141.82,-0.63,97430000
1982-12-09,4,140.0,141.8,141.8,139.92,140.0,-1.3,90320000
1982-12-10,5,139.57,139.99,141.15,139.35,139.57,-0.31,86430000
1982-12-13,1,139.95,139.57,140.12,139.5,139.95,0.27,63140000
1982-12-14,2,137.4,139.99,142.5,137.34,137.4,-1.86,98380000
1982-12-15,3,135.24,137.4,137.4,135.12,135.24,-1.6,81030000
1982-12-16,4,135.3,135.22,135.78,134.79,135.3,0.04,73680000
1982-12-17,5,137.49,135.35,137.71,135.35,137.49,1.59,76010000
1982-12-20,1,136.25,137.49,137.84,136.19,136.25,-0.91,62210000
1982-12-21,2,138.61,136.24,139.27,136.07,138.61,1.7,78010000
1982-12-22,3,138.83,138.63,139.69,138.6,138.83,0.16,83470000
1982-12-23,4,139.72,138.84,139.94,138.84,139.72,0.64,62880000
1982-12-27,1,142.17,139.73,142.32,139.72,142.17,1.72,64690000
1982-12-28,2,140.77,142.18,142.34,140.75,140.77,-0.99,58610000
1982-12-29,3,141.24,140.77,141.73,140.68,141.24,0.33,54810000
1982-12-30,4,140.33,141.24,141.68,140.22,140.33,-0.65,56380000
1982-12-31,5,140.64,140.34,140.78,140.27,140.64,0.22,42110000
1983-01-03,1,138.34,140.65,141.33,138.2,138.34,-1.66,59080000
1983-01-04,2,141.36,138.33,141.36,138.08,141.36,2.14,75530000
1983-01-05,3,141.96,141.35,142.6,141.15,141.96,0.42,95390000
1983-01-06,4,145.27,142.01,145.77,142.01,145.27,2.28,129410000
1983-01-07,5,145.18,145.27,146.46,145.15,145.18,-0.06,127290000
1983-01-10,1,146.78,145.19,147.25,144.58,146.78,1.09,101890000
1983-01-11,2,145.78,146.79,146.83,145.38,145.78,-0.69,98250000
1983-01-12,3,146.69,145.76,148.36,145.76,146.69,0.62,109850000
1983-01-13,4,145.73,146.67,146.94,145.67,145.73,-0.66,77030000
1983-01-14,5,146.65,145.72,147.12,145.72,146.65,0.63,86480000
1983-01-17,1,146.72,146.65,147.9,146.64,146.72,0.05,89210000
1983-01-18,2,146.4,146.71,146.74,145.52,146.4,-0.22,78380000
1983-01-19,3,145.27,146.4,146.45,144.51,145.27,-0.78,80900000
1983-01-20,4,146.29,145.29,146.62,145.29,146.29,0.7,82790000
1983-01-21,5,143.85,146.3,146.3,143.25,143.85,-1.7,77110000
1983-01-24,1,139.97,143.84,143.84,139.1,139.97,-2.77,90800000
1983-01-25,2,141.75,139.98,141.75,139.98,141.75,1.26,79740000
1983-01-26,3,141.54,141.77,142.16,141.16,141.54,-0.15,73720000
1983-01-27,4,144.27,141.54,144.3,141.54,144.27,1.89,88120000
1983-01-28,5,144.51,144.31,145.47,144.25,144.51,0.17,89490000
1983-01-31,1,145.3,144.51,145.3,143.93,145.3,0.54,67140000
1983-02-01,2,142.96,145.29,145.29,142.96,142.96,-1.64,82750000
1983-02-02,3,143.23,142.95,143.52,141.9,143.23,0.19,77220000
1983-02-03,4,144.26,143.25,144.43,143.25,144.26,0.71,78890000
1983-02-04,5,146.14,144.26,146.14,144.14,146.14,1.29,87000000
1983-02-07,1,146.93,146.14,147.42,146.14,146.93,0.54,86030000
1983-02-08,2,145.7,146.93,147.21,145.52,145.7,-0.84,76580000
1983-02-09,3,145.0,145.7,145.83,144.09,145.0,-0.48,84520000
1983-02-10,4,147.5,145.04,147.75,145.04,147.5,1.69,93510000
1983-02-11,5,147.65,147.51,148.81,147.18,147.65,0.1,86700000
1983-02-14,1,148.93,147.71,149.14,147.4,148.93,0.86,72640000
1983-02-15,2,148.3,148.94,149.41,148.13,148.3,-0.42,89040000
1983-02-16,3,147.43,148.31,148.66,147.41,147.43,-0.59,82100000
1983-02-17,4,147.44,147.43,147.57,143.84,147.44,0.01,74930000
1983-02-18,5,148.0,147.44,148.29,147.21,148.0,0.38,77420000
1983-02-22,2,145.48,148.01,148.11,145.42,145.48,-1.73,84080000
1983-02-23,3,146.79,145.47,146.79,145.4,146.79,0.89,84100000
1983-02-24,4,149.6,146.8,149.67,146.8,149.6,1.88,113220000
1983-02-25,5,149.74,149.6,150.88,149.6,149.74,0.09,100970000
1983-02-28,1,148.06,149.74,149.74,147.81,148.06,-1.13,83750000
1983-03-01,2,150.88,148.07,150.88,148.07,150.88,1.87,103750000
1983-03-02,3,152.3,150.91,152.63,150.91,152.3,0.93,112600000
1983-03-03,4,153.48,152.31,154.16,152.31,153.48,0.77,114440000
1983-03-04,5,153.67,153.47,153.67,152.53,153.67,0.12,90930000
1983-03-07,1,153.67,153.67,154.0,152.65,153.67,0.0,84020000
1983-03-08,2,151.26,153.63,153.63,151.26,151.26,-1.59,79410000
1983-03-09,3,152.87,151.25,152.87,150.84,152.87,1.05,84250000
1983-03-10,4,151.8,152.87,154.01,151.75,151.8,-0.7,95410000
1983-03-11,5,151.24,151.75,151.75,150.65,151.24,-0.37,67240000
1983-03-14,1,150.83,151.28,151.3,150.24,150.83,-0.27,61890000
1983-03-15,2,151.37,150.83,151.37,150.4,151.37,0.36,62410000
1983-03-16,3,149.81,151.36,151.62,149.78,149.81,-1.04,83570000
1983-03-17,4,149.59,149.8,149.8,149.12,149.59,-0.15,70290000
1983-03-18,5,149.9,149.59,150.29,149.56,149.9,0.21,75110000
1983-03-21,1,151.19,149.82,151.2,149.32,151.19,0.85,72160000
1983-03-22,2,150.66,151.21,151.59,150.6,150.66,-0.35,79610000
1983-03-23,3,152.81,150.65,152.98,150.65,152.81,1.41,94980000
